"","Section","Latitude","Longitude","Date","Depth_cm","Velocity_0.6_ms","coord_code","Species","Abundance","Year","Source"
"3079","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.45,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3080","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.45,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3081","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.45,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3082","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.45,"34.03842_-117.35544","ArroyoChub",1,2015,"Wulff_etal"
"3083","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.45,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3084","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.45,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3085","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",42,0.45,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3086","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",42,0.45,"34.03842_-117.35544","ArroyoChub",2,2015,"Wulff_etal"
"3087","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",42,0.45,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3088","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",42,0.45,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3089","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3090","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","ArroyoChub",10,2015,"Wulff_etal"
"3091","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3092","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3093","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3094","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","ArroyoChub",5,2015,"Wulff_etal"
"3095","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3096","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3097","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3098","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","ArroyoChub",5,2015,"Wulff_etal"
"3099","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3100","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3101","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3102","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","ArroyoChub",5,2015,"Wulff_etal"
"3103","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3104","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3105","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3106","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","ArroyoChub",5,2015,"Wulff_etal"
"3107","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3108","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3109","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3110","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","ArroyoChub",10,2015,"Wulff_etal"
"3111","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3112","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",86,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3113","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",56,0.97,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3114","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",56,0.97,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3115","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",56,0.97,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3116","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",56,0.97,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3117","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",44,0.37,"34.03842_-117.35544","SantaAnaSucker",8,2015,"Wulff_etal"
"3118","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",44,0.37,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3119","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",44,0.37,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3120","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",44,0.37,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3121","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.55,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3122","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.55,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3123","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.55,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3124","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.55,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3125","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.44,"34.03842_-117.35544","SantaAnaSucker",3,2015,"Wulff_etal"
"3126","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.44,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3127","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.44,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3128","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",48,0.44,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3129","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3130","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3131","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3132","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3133","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","SantaAnaSucker",3,2015,"Wulff_etal"
"3134","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3135","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3136","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",46,0.6,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3137","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",36,0.18,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3138","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",36,0.18,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3139","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",36,0.18,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3140","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",36,0.18,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3141","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3142","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3143","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3144","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3145","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3146","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3147","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3148","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",50,1.31,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3149","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","SantaAnaSucker",2,2015,"Wulff_etal"
"3150","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3151","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3152","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3153","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3154","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3155","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3156","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",60,1.11,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3157","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",72,1.41,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3158","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",72,1.41,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3159","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",72,1.41,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3160","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",72,1.41,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3161","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",76,1.13,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3162","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",76,1.13,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3163","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",76,1.13,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3164","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",76,1.13,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3165","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","SantaAnaSucker",10,2015,"Wulff_etal"
"3166","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3167","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3168","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","7/23/15",90,NA,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3169","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3170","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","ArroyoChub",3,2015,"Wulff_etal"
"3171","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3172","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3173","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3174","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","ArroyoChub",3,2015,"Wulff_etal"
"3175","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3176","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",56,0.48,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3177","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3178","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","ArroyoChub",4,2015,"Wulff_etal"
"3179","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3180","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3181","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3182","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","ArroyoChub",4,2015,"Wulff_etal"
"3183","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3184","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.33,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3185","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3186","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","ArroyoChub",3,2015,"Wulff_etal"
"3187","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3188","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3189","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3190","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","ArroyoChub",3,2015,"Wulff_etal"
"3191","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3192","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",66,0.92,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3193","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3194","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","ArroyoChub",5,2015,"Wulff_etal"
"3195","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3196","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3197","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3198","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","ArroyoChub",10,2015,"Wulff_etal"
"3199","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3200","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3201","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","SantaAnaSucker",0,2015,"Wulff_etal"
"3202","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","ArroyoChub",5,2015,"Wulff_etal"
"3203","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3204","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",42,0.96,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3205","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",40,1.07,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3206","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",40,1.07,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3207","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",40,1.07,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3208","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",40,1.07,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3209","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",62,0.63,"34.03842_-117.35544","SantaAnaSucker",3,2015,"Wulff_etal"
"3210","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",62,0.63,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3211","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",62,0.63,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3212","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",62,0.63,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3213","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",60,0.66,"34.03842_-117.35544","SantaAnaSucker",3,2015,"Wulff_etal"
"3214","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",60,0.66,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3215","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",60,0.66,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3216","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",60,0.66,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3217","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.88,"34.03842_-117.35544","SantaAnaSucker",5,2015,"Wulff_etal"
"3218","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.88,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3219","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.88,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3220","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",50,0.88,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3221","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.57,"34.03842_-117.35544","SantaAnaSucker",5,2015,"Wulff_etal"
"3222","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.57,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3223","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.57,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3224","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.57,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3225","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",38,0.86,"34.03842_-117.35544","SantaAnaSucker",5,2015,"Wulff_etal"
"3226","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",38,0.86,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3227","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",38,0.86,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3228","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",38,0.86,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3229","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","SantaAnaSucker",4,2015,"Wulff_etal"
"3230","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3231","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3232","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3233","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","SantaAnaSucker",1,2015,"Wulff_etal"
"3234","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","ArroyoChub",0,2015,"Wulff_etal"
"3235","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","Yellowbullhead",0,2015,"Wulff_etal"
"3236","SAR Confluence of Rialto Drain to RIX confluence","34.03842","-117.35544","9/20/15",46,0.88,"34.03842_-117.35544","WesternMisquitofish",0,2015,"Wulff_etal"
"3237","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",54,0.85,"34.03717_-117.356","SantaAnaSucker",0,2015,"Wulff_etal"
"3238","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",54,0.85,"34.03717_-117.356","ArroyoChub",8,2015,"Wulff_etal"
"3239","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",54,0.85,"34.03717_-117.356","Yellowbullhead",0,2015,"Wulff_etal"
"3240","SAR Confluence of Rialto Drain to RIX confluence","34.03717","-117.356","7/23/15",54,0.85,"34.03717_-117.356","WesternMisquitofish",0,2015,"Wulff_etal"
