"date","q.cms","av.depth.m_slice1","max.depth.m_slice1","av.vel.ms_slice1","total.shear.Pa_slice1","total.power.watt.ms_slice1","av.depth.m_slice2","max.depth.m_slice2","av.vel.ms_slice2","total.shear.Pa_slice2","total.power.watt.ms_slice2","av.depth.m_slice3","max.depth.m_slice3","av.vel.ms_slice3","total.shear.Pa_slice3","total.power.watt.ms_slice3","av.depth.m_slice4","max.depth.m_slice4","av.vel.ms_slice4","total.shear.Pa_slice4","total.power.watt.ms_slice4","av.depth.m_slice5","max.depth.m_slice5","av.vel.ms_slice5","total.shear.Pa_slice5","total.power.watt.ms_slice5","av.depth.m_slice6","max.depth.m_slice6","av.vel.ms_slice6","total.shear.Pa_slice6","total.power.watt.ms_slice6"
"11/19/2013",0.0375033993294577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304673074988034,0.07627021049563,0.252659447774334,3.42260614734173,0.864979386197035
"11/20/2013",0.0295347053566928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290353649336213,0.0706440450497894,0.243753961233989,3.1492211570322,0.76775248452315
"11/21/2013",1.89499829522267,0,0,0,0,0,0.0682507152534314,0.138354715253433,0.443259574627965,7.8397599144058,3.47760265774404,3.65924298541175e-05,3.65924298541175e-05,0.000827148572770278,0.00431059476221915,0.000143272418457819,0.00285829663454352,0.00285829663454352,0.0538837524896825,0.309419145754676,0.0170644765503457,0.000189375595045685,0.000189375595045685,0.00591602922774407,0.0227328755149735,0.00038070677439259,0.109316457025746,0.241986715253424,0.672817146712334,12.6738826553533,8.52782300730901
"11/22/2013",2.02697958430625,0,0,0,0,0,0.0734978115325832,0.143601811532586,0.46990662044979,8.33581426137224,3.91899212852146,3.92831479708633e-05,3.92831479708633e-05,0.000887970542201285,0.00462756183619846,0.000153807539888982,0.00523116707759051,0.00644181153257679,0.0830512698784406,0.575119652144343,0.0501646650501739,0.000203300779748925,0.000203300779748925,0.00635104726523844,0.0244044715319016,0.000408700942014414,0.111865192104976,0.247233811532576,0.686370500305617,13.0269948012932,8.94217314207095
"11/23/2013",0.324883069885912,0,0,0,0,0,0.0266271947048003,0.0388191947048039,0.20898365008042,3.179953718851,0.667441608711128,4.5823054529495e-06,4.5823054529495e-06,0.000103580096498515,0.000539796399504466,1.79413607397448e-05,0.000357931635227066,0.000357931635227066,0.00674762003625375,0.0387471683211845,0.00213690766806455,2.37146542411354e-05,2.37146542411354e-05,0.000740837738793939,0.0028467357824767,4.76741975110374e-05,0.0530498081532945,0.142451194704794,0.390830227627634,6.1963684472748,2.42169738862501
"11/24/2013",0.265532457420564,0,0,0,0,0,0.0310493972318487,0.0310493972318487,0.229856931931743,2.61973742362379,0.603644846528705,3.37231751216394e-06,3.37231751216394e-06,7.62290896842627e-05,0.000397259604306875,1.32038262477127e-05,0.000263417429070941,0.000263417429070941,0.00496586651573827,0.0285157232790292,0.00157264312143421,1.74526435684939e-05,1.74526435684939e-05,0.000545214653597268,0.00209503644624358,3.50855116045023e-05,0.0503533972318444,0.134681397231839,0.376555657720162,5.8152597181074,2.19193717714322
"11/25/2013",0.192803458511611,0,0,0,0,0,0.0198239264819933,0.0198239264819933,0.170286801390832,1.81195213668748,0.310653544171943,1.88958282805903e-06,1.88958282805903e-06,4.27128164374792e-05,0.000222593194108262,7.39839094401983e-06,0.000147598513125923,0.000147598513125923,0.00278248298409815,0.0159779797849347,0.000881186135708914,9.77909567302271e-06,9.77909567302271e-06,0.000305495625286624,0.00117389447426006,1.96591750339049e-05,0.0391279264819889,0.123455926481984,0.3083688191167,4.79901139583463,1.48283913097276
"11/26/2013",0.162503805728209,0,0,0,0,0,0.014306182839824,0.014306182839824,0.136986090327341,1.37943765197808,0.190444811727471,1.27186023085228e-06,1.27186023085228e-06,2.87495905275163e-05,0.000149825362000927,4.97978658266178e-06,9.93471554621497e-05,9.93471554621497e-05,0.00187286283403241,0.0107546262360431,0.000593118007501047,6.58221629426695e-06,6.58221629426695e-06,0.000205626199990672,0.000790137206402457,1.32324037484355e-05,0.0349236333699142,0.117938182839815,0.281580288914313,4.39706489085202,1.23894077617024
"11/27/2013",0.323893292153126,0,0,0,0,0,0.0265065326832285,0.0386985326832321,0.208176040796242,3.17004020792508,0.662735536784342,4.56212673749938e-06,4.56212673749938e-06,0.000103123969486687,0.00053741934322604,1.78623538693228e-05,0.0003563554416075,0.0003563554416075,0.00671790610598979,0.0385765406552467,0.00212749754640859,2.3610224000759e-05,2.3610224000759e-05,0.000737575373576402,0.00283419985009373,4.74642586329408e-05,0.0530716205429594,0.142330532683222,0.390915591133052,6.1953697390402,2.42183671137871
"11/28/2013",0.195058316393173,0,0,0,0,0,0.0202056928547159,0.0202056928547159,0.172451295836456,1.84063369141373,0.319702296275255,1.93555288180479e-06,1.93555288180479e-06,4.37519402261306e-05,0.000228008474637195,7.57838010579584e-06,0.000151189311835795,0.000151189311835795,0.00285017564642882,0.0163666944676441,0.000902623763854678,1.00170029756285e-05,1.00170029756285e-05,0.000312927768564483,0.00120245315465885,2.01374463853831e-05,0.0395096928547114,0.123837692854706,0.310861213276403,4.83424831839437,1.50600947006209
"11/29/2013",0.216381143976588,0,0,0,0,0,0.0237378907747224,0.0237378907747224,0.192167249718469,2.10326602363322,0.405388981848515,2.37026388423033e-06,2.37026388423033e-06,5.35783055879642e-05,0.000279217508243465,9.28042877804935e-06,0.000185145324054321,0.000185145324054321,0.00349030422364065,0.020042534185228,0.00110534645094164,1.22667484854359e-05,1.22667484854359e-05,0.000383209053688872,0.0014725153271499,2.46601693689669e-05,0.043041890774718,0.127369890774713,0.333520596019391,5.15882462319724,1.7223161884046
"11/30/2013",0.157082970065157,0,0,0,0,0,0.0132562787857637,0.0132562787857637,0.130273271743164,1.29387900193497,0.169307883968122,1.16134501443217e-06,1.16134501443217e-06,2.62514644425385e-05,0.000136806649798834,4.54708008036001e-06,9.07146248425987e-05,9.07146248425987e-05,0.00171012495104226,0.00982012901916161,0.000541580453789098,6.01027054060705e-06,6.01027054060705e-06,0.000187758809028707,0.000721480146256287,1.20826060516896e-05,0.0343647033739484,0.116888278785754,0.278699012635549,4.33238215225485,1.20735719305945
"12/01/2013",0.133144769531951,0,0,0,0,0,0.00810881124979092,0.00810881124979092,0.0933771972552725,0.842258107089896,0.0810186729034277,6.73314095017533e-07,6.73314095017533e-07,1.52198363142369e-05,7.9316520462888e-05,2.63626490942211e-06,5.25937036554236e-05,5.25937036554236e-05,0.00099148075676797,0.00569342546902403,0.000313992610800921,3.48458022342138e-06,3.48458022342138e-06,0.000108857101904851,0.000418293225279989,7.00514391334816e-06,0.0333078623818423,0.111740811249781,0.281022369301344,4.04834814863177,1.13839357144665
"12/02/2013",0.107328613234149,0,0,0,0,0,0.00180684548912716,0.00180684548912716,0.0261409081604679,0.200711862280963,0.0120977188213959,1.46997069797038e-07,1.46997069797038e-07,3.32277514690244e-06,1.73162810355807e-05,5.75545974399528e-07,1.14821899382928e-05,1.14821899382928e-05,0.000216458807388023,0.00124298134740899,6.85504641402987e-05,7.60749085911103e-07,7.60749085911103e-07,2.37655428944999e-05,9.13212405430327e-05,1.52935403608611e-06,0.0343640152669965,0.10514393735617,0.280291232226398,4.03674760634438,1.13410455776777
"12/03/2013",0.0855469482909383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353420361468962,0.0983700183072224,0.294328726793165,4.18133285316275,1.23069482792385
"12/04/2013",0.0661545150277363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364149656476464,0.0908794299622681,0.303369299767837,4.18352458311123,1.26926435639746
"12/05/2013",0.0494987188737268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310462749611573,0.083148891164938,0.266495866568553,3.63070834883806,0.967857111225896
"12/06/2013",0.0357073788074088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305620540270359,0.0751570739034859,0.250282898347267,3.39563558768872,0.849908582076821
"12/07/2013",0.409446795263729,0,0,0,0,0,0.036227112758689,0.0484191127586926,0.265658860931852,3.9458182798514,1.05045005895102,6.30631610228867e-06,6.30631610228867e-06,0.000142550259281548,0.000742885161433602,2.46914775306379e-05,0.000492597025215341,0.000492597025215341,0.00928629165464357,0.0533250989072963,0.00294088104221544,3.26368696798285e-05,3.26368696798285e-05,0.00101956471678075,0.00391776931684872,6.56107635151268e-05,0.0589726578624447,0.152051112758683,0.428344257121345,6.88235828084491,2.95100204958889
"12/08/2013",0.0695007503433414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036703804187217,0.0922776807654546,0.304850589282736,4.21166322090679,1.28402844771873
"12/09/2013",0.0382932550697018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304256397738115,0.076759746843454,0.253704609109574,3.43446728762271,0.871607239831394
"12/10/2013",0.0208004084753658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303749259695868,0.062812346118214,0.249955839003971,3.07156034001568,0.770024878780598
"12/11/2013",0.00917445300557558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194280849601889,0.0476220849601845,0.178682745145451,2.19853531467816,0.39469234063596
"12/12/2013",0.00211527300193687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236822571969017,0.0236822571969017,0.207537359964807,2.39355376900744,0.497288371396603
"12/13/2013",0.00043215924456671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948916269938274,0.00948916269938274,0.112758950497587,1.05399811670152,0.119238202275112
"12/14/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/15/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/16/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/17/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/18/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/19/2013",0.424752298617856,0,0,0,0,0,0.037838543242886,0.0500305432428896,0.274171247799403,4.07017245649113,1.11743193373598,6.61835120549775e-06,6.61835120549775e-06,0.000149603614068387,0.000779642952235795,2.59132062887097e-05,0.00051697061529716,0.00051697061529716,0.00974577527834502,0.0559636128148269,0.00308639517513375,3.42517346554791e-05,3.42517346554791e-05,0.00107001254978956,0.00411161966201119,6.88571693458842e-05,0.0603340114217385,0.15366254324288,0.437354631512204,7.04106293961904,3.08147819095829
"12/20/2013",0.0774353592549278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364168838412678,0.0953764522073709,0.302127367524603,4.21991632950388,1.27511994316567
"12/21/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/22/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/23/2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/24/2013",0.031308767233475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294984566759119,0.0719501370614153,0.245608903614142,3.22205972980723,0.791763105956671
"12/25/2013",0.0104061035751684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215118553794897,0.0497058553794853,0.193707842729147,2.37914974788277,0.464139879261446
"12/26/2013",0.0511800300557558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312710782348047,0.0840471481316658,0.26819384998017,3.66319262018444,0.982540315005353
"12/27/2013",0.0213628119818659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306755256133734,0.0633704822420472,0.253343787278061,3.11110115671519,0.790535659932856
"12/28/2013",0.0161694285529539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026181682485959,0.057750253914525,0.218163901427229,2.73765065474876,0.599192909778623
"12/29/2013",0.0118930643613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235147385628948,0.0521024860387119,0.207216108067193,2.55150777092738,0.528729032312859
"12/30/2013",0.00819516298374331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187086545989106,0.0457263514936753,0.171102401483129,2.13398799647952,0.365125472712729
"12/31/2013",0.00467358624867265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183409634186862,0.0364377599293987,0.153721946186783,2.0535388992879,0.349309306525096
"01/01/2014",0.00155958818534208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198632809015915,0.0198632809015915,0.184419071051712,2.05224739448036,0.380644414726941
"01/02/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/03/2014",0.129136497454884,0,0,0,0,0,0.00714527117237318,0.00714527117237318,0.0852872604517113,0.749521189092974,0.0680357957147753,5.91596979133171e-07,5.91596979133171e-07,1.33726729516474e-05,6.96902296393736e-05,2.31631324540784e-06,4.62106414141881e-05,4.62106414141881e-05,0.000871149178240993,0.00500243992115859,0.000275884734026139,3.06167232941945e-06,3.06167232941945e-06,9.56456030263625e-05,0.000367526850096713,6.15496097318738e-06,0.0329314059701841,0.110777271172363,0.27766302463201,3.98079480454455,1.106563097612
"01/04/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/05/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/06/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/07/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/08/2014",0.0231663705461465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316395115339893,0.0651603558373207,0.264208518835478,3.23790367087598,0.856311201122929
"01/09/2014",0.00675605237940574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188000408074566,0.0426477261930055,0.165312824542522,2.13600875430401,0.353107213157252
"01/10/2014",0.00428062482425166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247445964936149,0.0348311638204124,0.199862156542883,2.54387545060107,0.555660341863713
"01/11/2014",0.00132820305970601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181449974793914,0.0181449974793914,0.173650872327236,1.89547112421477,0.330684145986481
"01/12/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/13/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/14/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/15/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/16/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/17/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/18/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/19/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/20/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/21/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/22/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/23/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/24/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/25/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/26/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/27/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/28/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/29/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/30/2014",0.00467456947160814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183249409836112,0.036441779769628,0.153606499452699,2.05231203549568,0.348792998668654
"01/31/2014",0.0326430007271759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298467379401151,0.0729324205604145,0.247003965581751,3.27684004198332,0.809820974027927
"02/01/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/02/2014",0.00233036940130597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249495175284775,0.0249495175284775,0.214740603204331,2.50226434596177,0.539681005003091
"02/03/2014",0.00903647405669594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191946450063093,0.0473886450063049,0.1769995184068,2.17830149977861,0.386912294396879
"02/04/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/05/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/06/2014",0.528482315987393,0,0,0,0,0,0.0478896474442397,0.0600816474442433,0.323719657691422,4.81978608342729,1.56075905285658,8.73310731164407e-06,8.73310731164407e-06,0.000197406329054239,0.00102876159865713,3.41932309545746e-05,0.000682157794316872,0.000682157794316872,0.0128598345264988,0.0738456182036997,0.00407258838850883,4.51961621661569e-05,4.51961621661569e-05,0.00141191274563305,0.00542540197975319,9.08590418372078e-05,0.06793472979718,0.163713647444233,0.477470775965735,7.80314492081567,3.72645647114124
"02/07/2014",0.102324008604632,0,0,0,0,0,0.000552728796602967,0.000552728796602967,0.00799671737101549,0.0613993984378206,0.00370079102282368,4.49676045804717e-08,4.49676045804717e-08,1.01646406368529e-06,5.29719183850023e-06,1.76064215636507e-07,3.51249570876429e-06,3.51249570876429e-06,6.62165175947014e-05,0.000380238149021361,2.09701470207869e-05,2.32719360511329e-07,2.32719360511329e-07,7.27007373001151e-06,2.79359135539721e-05,4.67841894081447e-07,0.0357442770961093,0.103733056077084,0.2872095927232,4.17751840743399,1.20106006452626
"02/08/2014",0.0216895697301124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308501747071152,0.0636947606310169,0.255312193122659,3.13407446338777,0.802452471593217
"02/09/2014",0.0167098734143855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268102063556677,0.0583787777842337,0.222189562391469,2.77729254546503,0.61928655574716
"02/10/2014",0.0121555848791863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168593416946,0.0524672091870031,0.207329811991258,2.55952869299625,0.530690197853512
"02/11/2014",0.00759441378360852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187468032940295,0.0444411954526333,0.168685572849037,2.13483155127167,0.360108513075851
"02/12/2014",0.00294721068311496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285223938668616,0.0285223938668616,0.234925337627326,2.80746787218369,0.660308329236354
"02/13/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/14/2014",0.052763018946501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318142593087226,0.084827687880148,0.272023263663194,3.72137238972293,1.01367414746329
"02/15/2014",0.0180542668780706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283737023614731,0.0599422737900391,0.232203668683461,2.87590445311807,0.669270870946575
"02/16/2014",0.0116426702593254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234173349736197,0.0517546102767678,0.207107656384305,2.54385735337293,0.526858457439973
"02/17/2014",0.0056876168134233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163314828193358,0.0396994828193314,0.14268004431206,1.92157147566393,0.278318970970627
"02/18/2014",0.00087700206471526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143111829672465,0.0143111829672465,0.148292607265249,1.53417266633829,0.228199343469533
"02/19/2014",0.000277186926355031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705341778967008,0.00705341778967008,0.0914034406831227,0.794576287807069,0.0778101318333684
"02/20/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/21/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/22/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/23/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/24/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/25/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/26/2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/27/2014",0.769109737010367,0,0,0,0,0,0.0352949648743437,0.0794909648743456,0.259446786210606,4.18696951838506,1.08731638188437,1.36388069424629e-05,1.36388069424629e-05,0.000308296544988202,0.00160665388998439,5.34007952824178e-05,0.00106535029617455,0.00106535029617455,0.0200836648583352,0.115327350768289,0.00636030736882487,7.05844676272982e-05,7.05844676272982e-05,0.00220503477973027,0.00847304487927788,0.000141897824723002,0.0768765180260355,0.183122964874336,0.518223522237383,8.96601505317792,4.64637941146575
"02/28/2014",9.0803913468329,0,0,0,0,0,0.129444687273739,0.295159634642165,0.689227705415617,15.0500671077988,10.3737169222004,0.000183081886004701,0.000183081886004701,0.00413844943647104,0.0215670788197265,0.000716830904323253,0.129092795932484,0.157999634642156,0.764028733330608,15.4405201820334,11.7978209554857,0.0452236346421597,0.0665596346421649,0.344460006053601,4.94440863742463,1.70403915355221,0.190303224385751,0.398791634642155,0.987261904906268,22.5726620098027,22.2858613455291
"03/01/2014",3.06876980931453,0,0,0,0,0,0.108203825264431,0.178307825264434,0.624297563566116,11.4719109244158,7.16290085596801,6.05222482383507e-05,6.05222482383507e-05,0.00136806687751475,0.0071295316352053,0.000236966195198904,0.0321257452644298,0.041147825264425,0.301692344549437,3.92709678844411,1.18699102949625,0.000313218794688777,0.000313218794688777,0.00978484869505258,0.037599163011962,0.000629672038661227,0.126493433637148,0.281939825264424,0.73953088924819,15.0122364527914,11.1019844874991
"03/02/2014",0.348388652337412,0,0,0,0,0,0.0294909381541092,0.0416829381541128,0.228129428245808,3.41517862002089,0.779148888186468,5.06151653647559e-06,5.06151653647559e-06,0.000114412357853515,0.000596247550599929,1.98176431064062e-05,0.00039536362410398,0.00039536362410398,0.00745327668485499,0.0427992928915383,0.00236038247774781,2.6194699552612e-05,2.6194699552612e-05,0.000818313511452427,0.00314444342175139,5.26598982854796e-05,0.0525579011170715,0.145314938154103,0.388949859468542,6.22202642921839,2.42011570818087
"03/03/2014",0.307732384868058,0,0,0,0,0,0.0252081272779933,0.0367082633733372,0.198871546425531,3.01005408140177,0.597933107597689,4.23265241339694e-06,4.23265241339694e-06,9.56764122178129e-05,0.000498607209092732,1.65723443394254e-05,0.000330619644462983,0.000330619644462983,0.00623274256253509,0.0357905637655375,0.00197385082494184,2.19051064005362e-05,2.19051064005362e-05,0.000684308079249351,0.00262951547069995,4.40364155606365e-05,0.0532816374511515,0.140340263373328,0.391652545446428,6.16658443404083,2.41527499052912
"03/04/2014",0.263054735678627,0,0,0,0,0,0.0306959919857164,0.0306959919857164,0.228089865424489,2.59523677514559,0.593654807742742,3.32180390659471e-06,3.32180390659471e-06,7.50872618002266e-05,0.0003913090925629,1.30060474594831e-05,0.000259471725837436,0.000259471725837436,0.00489148329957293,0.028088589121868,0.00154908665794857,1.71912221720272e-05,1.71912221720272e-05,0.000537047938018728,0.00206365510557296,3.45599692473572e-05,0.0499999919857121,0.134327991985707,0.374537407982733,5.78383384588356,2.1687637385167
"03/05/2014",0.223391523349483,0,0,0,0,0,0.0248222781714246,0.0248222781714246,0.197906917126355,2.18113436002944,0.433677035012805,2.51318531585815e-06,2.51318531585815e-06,5.68089535296432e-05,0.000296053678375918,9.84001717489554e-06,0.000196309158996536,0.000196309158996536,0.00370076149794593,0.0212510526536823,0.00117199628612006,1.30064050555845e-05,1.30064050555845e-05,0.000406315673559487,0.0015613045965854,2.61471205619738e-05,0.0441262781714202,0.128454278171415,0.340072744078119,5.25701292573066,1.79066795726691
